Id,SalePrice
2735,126049.88760249014
2736,143798.828892395
2737,120313.96211543519
2738,146500.50164295145
2739,156179.40597773442
2740,139532.6580451433
2741,142306.78795624583
2742,148484.45552837782
2743,144090.84010788827
2744,141665.70464876542
2745,135246.70779243688
2746,121658.46262610689
2747,163563.64908370597
2748,136921.43865111365
2749,125268.81493781877
2750,132804.28520113163
2751,115959.7963316377
2752,253746.20701077057
2753,154597.12928995103
2754,189176.33560454572
2755,129265.30054306421
2756,77819.96275696647
2757,73703.03143920159
2758,71109.84710586541
2759,156241.98966437712
2760,128976.86697906976
2761,141786.37335312826
2762,144297.39775074107
2763,192551.11760585054
2764,171389.1877537888
2765,261755.2089428276
2766,130419.26780300787
2767,93698.42058057468
2768,126782.5875874435
2769,138462.80943720025
2770,143075.72453018837
2771,111173.29554109476
2772,103696.95143837285
2773,150583.8479663399
2774,139366.2224775263
2775,127190.01625019312
2776,143102.57692184264
2777,150414.55761253103
2778,108667.10290968682
2779,113987.53348041837
2780,110441.22483703375
2781,100103.01741242644
2782,100445.74364625251
2783,90875.89595923688
2784,123509.36538140247
2785,150419.4438778569
2786,55180.97936058932
2787,117585.7643099319
2788,76397.99346123649
2789,212242.44720470993
2790,89715.73173693623
2791,126583.71303560451
2792,74672.16784542383
2793,158981.71864722087
2794,99492.25578405146
2795,119712.57233484057
2796,98560.49706117206
2797,198879.53499379384
2798,122875.36403429073
2799,124548.3178014814
2800,90854.52003284
2801,111102.46568807932
2802,121222.62317780028
2803,183451.6440983033
2804,155223.53348649264
2805,111728.96905850187
2806,102260.6532842482
2807,142926.68150682203
2808,142190.84679256246
2809,125845.82310668772
2810,136978.7930241183
2811,163077.13730535252
2812,146943.62855218942
2813,159008.47155055625
2814,159180.38247507968
2815,102346.200723285
2816,227718.5531841066
2817,135177.78969227505
2818,123274.13604729119
2819,175800.65325854186
2820,124743.91466026304
2821,112785.60217530152
2822,176612.86809099047
2823,247833.5442342966
2824,163486.47538824313
2825,174142.0605162672
2826,135801.7050711952
2827,145456.0832473573
2828,219966.67186065466
2829,190495.61531476807
2830,242371.11545628123
2831,190961.8553145892
2832,212077.797921639
2833,246308.43848377795
2834,220852.9406403554
2835,217191.940818415
2836,193973.15294784342
2837,155262.4904029347
2838,149932.72392670903
2839,178284.80288030003
2840,191865.72546987978
2841,202016.75343644852
2842,212768.78692669742
2843,144800.21799415041
2844,166334.73456841035
2845,121973.03080090515
2846,213134.90216203925
2847,199583.13375190148
2848,196750.25824915417
2849,213529.27403548147
2850,262225.5514016107
2851,234000.0933331932
2852,228041.56078449427
2853,230886.1374199408
2854,139875.6504168591
2855,189291.44097144733
2856,210160.22140635297
2857,190938.1364619066
2858,192043.89929784118
2859,134600.54184823006
2860,116799.24232122896
2861,143616.29833696186
2862,201582.32039844105
2863,116732.92817729706
2864,261657.25955974095
2865,146563.5597973823
2866,141679.35194076278
2867,78145.33763680416
2868,125185.54979585225
2869,123839.22811885536
2870,155017.9863394087
2871,93744.61119436518
2872,56661.60096807195
2873,112109.50182825484
2874,138647.24022584705
2875,122903.25263220133
2876,151579.0537487045
2877,140278.4082693575
2878,154041.77844106202
2879,119189.63408707434
2880,118637.88531923183
2881,140788.4303813073
2882,143523.69400715147
2883,162230.6387578804
2884,181583.8407586156
2885,166240.53711569554
2886,161902.95440082563
2887,111384.6098928836
2888,121556.60459878988
2889,65544.58159287814
2890,75955.44555109896
2891,147942.78252950634
2892,62370.24665411217
2893,111199.21753602987
2894,52088.63773991497
2895,269398.9068777529
2896,262380.1404002886
2897,182499.64565520454
2898,171452.69954472952
2899,235664.81853210297
2900,158990.22740552798
2901,170668.76338324585
2902,175552.60060396482
2903,331126.36482863704
2904,324520.9694799558
2905,132055.96908219176
2906,200027.44201550647
2907,123565.17373773461
2908,124336.8095590415
2909,147696.04338220053
2910,82771.9038181253
2911,84690.10594421634
2912,149135.6375869763
2913,83981.91316640578
2914,82766.42757722209
2915,82766.42757722209
2916,83028.46074427952
2917,146694.79621299528
2918,107970.21757964292
2919,235017.69198033455
